league;season;id;name;short_name;match_name;first_name;last_name;team;nationality;position;shirt_number
73;2425;4sojot9t32l4a6fm3e39xkcfd;Rafael Mir Vicente;Rafa Mir;Rafa Mir;Rafael;Mir Vicente;Valencia CF;Spain;Attacker;11
73;2425;5b1q9bpe23j98eoy4fwi7ld5h;José Luis Gayà Peña;José Gayà;José Gayà;José Luis;Gayà Peña;Valencia CF;Spain;Defender;14
73;2425;5dfvefxvwj8kixbajluw25mtx;Stole Dimitrievski;Stole Dimitrievski;S. Dimitrievski;Stole;Dimitrievski;Valencia CF;North Macedonia;Goalkeeper;13
73;2425;5f5e6wufz0x041bvqzor10k16;Enzo Alan Tomás Barrenechea;Enzo Barrenechea;E. Barrenechea;Enzo Alan Tomás;Barrenechea;Valencia CF;Argentina;Midfielder;5
73;2425;5mgmcero3ui4a24v1w1upx3sa;Germán Valera Karabinaite;Germán Valera;Germán Valera;Germán;Valera Karabinaite;Valencia CF;Spain;Attacker;30
73;2425;601i52yv3de26dnzbd8p8gjfu;Alberto Marí Sánchez;Alberto Marí;Alberto Marí;Alberto;Marí Sánchez;Valencia CF;Spain;Attacker;19
73;2425;66fshzi5f86wt1lwa4kdhiooa;Francisco Pérez Martínez;Fran Pérez;Fran Pérez;Francisco;Pérez Martínez;Valencia CF;Spain;Midfielder;23
73;2425;6euu7oztc1jkxcgef0g75cq95;Maximiliano Caufriez;Maximiliano Caufriez;M. Caufriez;Maximiliano;Caufriez;Valencia CF;Belgium;Defender;2
73;2425;6kc8ieszwg6u00e3sa554y7yt;Luis Jesús Rioja González;Luis Rioja;Luis Rioja;Luis Jesús;Rioja González;Valencia CF;Spain;Attacker;22
73;2425;6o76owze8y78ue9sb49g8kyz8;Cristhian Andrey Mosquera Ibargüen;Cristhian Mosquera;Cristhian Mosquera;Cristhian Andrey;Mosquera Ibargüen;Valencia CF;Spain;Defender;3
73;2425;70ursnnskhuf7zkltyrudquax;Maximillian James Aarons;Max Aarons;M. Aarons;Maximillian James;Aarons;Valencia CF;England;Defender;19
73;2425;7yieh5r0uzk6d6x9o060c2bfu;Hugo Duro Perales;Hugo Duro;Hugo Duro;Hugo;Duro Perales;Valencia CF;Spain;Attacker;9
73;2425;8iiowapklgy791tcwowpqddqt;Jaume Domènech Sánchez;Jaume Domènech;Jaume Doménech;Jaume;Domènech Sánchez;Valencia CF;Spain;Goalkeeper;1
73;2425;9dc4qkvh0vk5kwymibji00kp;Domingos André Ribeiro Almeida;Domingos André Ribeiro Almeida;André Almeida;Domingos André;Ribeiro Almeida;Valencia CF;Portugal;Midfielder;10
73;2425;9g3to6kcpmla26k0dbwuizspg;Iker Córdoba Sánchez;Iker Córdoba;Iker Córdoba;Iker;Córdoba Sánchez;Valencia CF;Spain;Defender;38
73;2425;9nd1b0hfbdzthfrwh9fj7nw9g;Vicent Abril Sanz;Vicent Abril;Vicent Abril;Vicent;Abril Sanz;Valencia CF;Spain;Goalkeeper;35
73;2425;apzhdhppa1q2w7gaho7suketw;Warren Steven Madrigal Molina;Warren Madrigal;W. Madrigal;Warren Steven;Madrigal Molina;Valencia CF;Costa Rica;Attacker;42
73;2425;aqqd7tq7z6bj3wn3u3sz3uuqc;Javier Guerra Moreno;Javi Guerra;Javi Guerra;Javier;Guerra Moreno;Valencia CF;Spain;Midfielder;8
73;2425;arpoe2kjx9pbacgpuv17yl33d;Iván Jaime Pajuelo;Iván Jaime;Iván Jaime;Iván;Jaime Pajuelo;Valencia CF;Spain;Midfielder;17
73;2425;b4k7aa5fph5t3usotjsw8ygyy;Rubén Iranzo Lendínez;Rubén Iranzo;Rubén Iranzo;Rubén;Iranzo Lendínez;Valencia CF;Spain;Defender;31
73;2425;bda9fmdum05xtmj2d8k5dfnkk;David Otorbi Ejedewawe;David Otorbi;David Otorbi;David;Otorbi Ejedewawe;Valencia CF;Spain;Attacker;27
73;2425;cmdeqxibr6holfqg17ap9uihg;Yarek Gąsiorowski Hernandis;Yarek Gasiorowski;Yarek Gąsiorowski;Yarek;Gąsiorowski Hernandis;Valencia CF;Spain;Defender;24
73;2425;csqsdjsa4leo6z86qphjuectm;Cenk Özkacar;Cenk Özkacar;C. Özkacar;Cenk;Özkacar;Valencia CF;Türkiye;Defender;5
73;2425;d0rkybarcfm1og9fejiz2347o;Martín Tejón Fauli;Martín Tejón;Martín Tejón;Martín;Tejón Fauli;Valencia CF;Spain;Midfielder;32
73;2425;d6kzekcwqw0q8fq6wt6rmyusq;Jesús Vázquez Alcalde;Jesús Vázquez;Jesús Vázquez;Jesús;Vázquez Alcalde;Valencia CF;Spain;Defender;21
73;2425;dtvmsnqlzn5672xb54zj8u7dh;Umar Sadiq Mesbah;Umar Sadiq;U. Sadiq;Umar;Sadiq Mesbah;Valencia CF;Nigeria;Attacker;12
73;2425;e7del0ovpcpntqdgh8idxok4p;Hugo Guillamón Sanmartín;Hugo Guillamón;Hugo Guillamón;Hugo;Guillamón Sanmartín;Valencia CF;Spain;Midfielder;6
73;2425;efmny1f7zzlxe9u2xoia43tw4;Ali Fadal;Ali Fadal;A. Fadal;Ali;Fadal;Valencia CF;Ghana;Midfielder;28
73;2425;eg2jk0f0l2l1gurwwn2au6nyt;Sergi Canós Tenés;Sergi Canós;Sergi Canós;Sergi;Canós Tenés;Valencia CF;Spain;Attacker;7
73;2425;eucssbf7wamb41y1gixfodivp;Mouctar Diakhaby;Mouctar Diakhaby;M. Diakhaby;Mouctar;Diakhaby;Valencia CF;Guinea;Defender;4
73;2425;ey6rgpbpfvb64nrswwh2x9dlg;Pablo López Gómez;Pablo López;Pablo López;Pablo;López Gómez;Valencia CF;Spain;Attacker;45
73;2425;f591z8u22nx2zqy76hh4p321g;Ismael Santana Vera;Isma Santana;Isma Santana;Ismael;Santana Vera;Valencia CF;Spain;Attacker;44
73;2425;rhytcbx86fdgilka2g06n6dw;Hamza Bellari;Hamza Bellari;Hamza Bellari;Hamza;Bellari;Valencia CF;Morocco;Attacker;40
73;2425;wlqj34ev5mucxtfx6j4tr9at;Dimitri Christophe Foulquier;Dimitri Foulquier;D. Foulquier;Dimitri Christophe;Foulquier;Valencia CF;Guadeloupe;Defender;20
73;2425;1wileoy8mxtd2t1b106uhwzro;Thierno Mamadou Barry;Thierno Barry;T. Barry;Thierno Mamadou;Barry;Villarreal CF;France;Attacker;15
73;2425;20ebw399jhbq0i5x2eacrrs6i;Ramon Terrats Espacio;Ramon Terrats;Ramon Terrats;Ramon;Terrats Espacio;Villarreal CF;Spain;Midfielder;20
73;2425;28psc296gj3umo59qqha8jil1;Denis Suárez Fernández;Denis Suárez;Denis Suárez;Denis;Suárez Fernández;Villarreal CF;Spain;Midfielder;6
73;2425;2biwwlvzgsu5kmyw5w1adpmtx;Gerard Moreno Balagueró;Gerard Moreno;Gerard Moreno;Gerard;Moreno Balagueró;Villarreal CF;Spain;Attacker;7
73;2425;32uxh37qc6ebx1z4h8qvuvdnt;Iker Álvarez de Eulate Molné;Iker Álvarez;Iker Álvarez;Iker;Álvarez de Eulate Molné;Villarreal CF;Andorra;Goalkeeper;31
73;2425;3n9jnuteyjx6w6dxviuead0b9;Nicolas Pépé;Nicolas Pépé;N. Pépé;Nicolas;Pépé;Villarreal CF;Côte d'Ivoire;Attacker;19
73;2425;4eezya3lwcwur6c8s6rl0rzvu;Yéremy Jesús Pino Santos;Yéremy Pino;Yeremy Pino;Yéremy Jesús;Pino Santos;Villarreal CF;Spain;Midfielder;21
73;2425;4rktv6j9sioe0gmu7jt77fsh5;Arnaut Danjuma Adam Groeneveld;Arnaut Danjuma;A. Danjuma;Arnaut;Danjuma Adam Groeneveld;Villarreal CF;Netherlands;Attacker;9
73;2425;4x854vpovag131b2kdutv4qju;Sergi Cardona Bermúdez;Sergi Cardona;Sergi Cardona;Sergi;Cardona Bermúdez;Villarreal CF;Spain;Defender;23
73;2425;59knsm910b1ruk024rkksla3u;Logan Evans Costa;Logan Evans Costa;Logan Costa;Logan;Evans Costa;Villarreal CF;Cabo Verde;Defender;2
73;2425;5j6v5fqvmhuwq5u8mamm2sv10;Daniel Requena Sánchez;Dani Requena;Dani Requena;Daniel;Requena Sánchez;Villarreal CF;Spain;Midfielder;30
73;2425;5mj2vxkh3pmkbwj139mp93n4l;Diego José Conde Alcolado;Diego Conde;Diego Conde;Diego José;Conde Alcolado;Villarreal CF;Spain;Goalkeeper;13
73;2425;5soi8e2hlk77rlsbsl76hg3xl;Juan Marcos Foyth;Juan Foyth;J. Foyth;Juan Marcos;Foyth;Villarreal CF;Argentina;Defender;8
73;2425;5zoz3mjooujpv0wdcphyrztd6;Alejandro Baena Rodríguez;Álex Baena;Álex Baena;Alejandro;Baena Rodríguez;Villarreal CF;Spain;Midfielder;16
73;2425;6ddxujeb3873j5evwiz8n4wt0;Luíz Lúcio Reis Júnior;Luiz Lúcio Reis Júnior;Luíz Júnior;Luíz Lúcio;Reis Júnior;Villarreal CF;Brazil;Goalkeeper;1
73;2425;6o2xd34n2xu96bqbkq4zj21d6;Arnau Solà Mateu;Arnau Solà;Arnau Solà;Arnau;Solà Mateu;Villarreal CF;Spain;Defender;27
73;2425;6qlpnu6rv60qui02axtaii8lw;Pau Cabanes de la Torre;Pau Cabanes;Pau Cabanes;Pau;Cabanes de la Torre;Villarreal CF;Spain;Attacker;33
73;2425;6wpnjdlg2p8f19y3gjpz1su6t;Francisco Femenía Far;Kiko Femenía;Kiko Femenía;Francisco;Femenía Far;Villarreal CF;Spain;Defender;17
73;2425;73jvx4opw9wvawwpg0bnt8ay2;Ilias Akhomach Chakkour;Ilias Akhomach;I. Akhomach;Ilias;Akhomach Chakkour;Villarreal CF;Morocco;Attacker;11
73;2425;93bls5zj5sz232nbcc246hams;Rubén Gómez Peris;Rubén Gómez;Rubén Gómez;Rubén;Gómez Peris;Villarreal CF;Spain;Goalkeeper;55
73;2425;9jw0h4escxh3eqz8oh860r3yt;Eric Bertrand Bailly;Eric Bailly;E. Bailly;Eric Bertrand;Bailly;Villarreal CF;Côte d'Ivoire;Defender;4
73;2425;9rtfwu0z7qtk1kglenp2vm13o;Pau Navarro Badenes;Pau Navarro;Pau Navarro;Pau;Navarro Badenes;Villarreal CF;Spain;Defender;26
73;2425;9wgavu943u5yn0qu6go17bk7o;Daniel Budesca López;Daniel Budesca;Daniel Budesca;Daniel;Budesca López;Villarreal CF;Spain;Defender;44
73;2425;a8pnwy8wy8ytwek1ovtxkaivo;Alassane Diatta;Alassane Diatta;A. Diatta;Alassane;Diatta;Villarreal CF;Senegal;Midfielder;32
73;2425;acx78ftnm61hm01wpmme77hbe;Tajon Trevor Buchanan;Tajon Buchanan;T. Buchanan;Tajon Trevor;Buchanan;Villarreal CF;Canada;Attacker;9
73;2425;ainfqtp7r2yhe2k4esfegrthw;Antonio Espigares Morillas;Antonio Espigares;Espigares;Antonio;Espigares Morillas;Villarreal CF;Spain;Defender;28
73;2425;b5rea5r4h8bclpenau2au142x;Santiago Comesaña Veiga;Santi Comesaña;Santi Comesaña;Santiago;Comesaña Veiga;Villarreal CF;Spain;Midfielder;14
73;2425;bl3o0pt262qax5cwv4jeu82s4;Karl Edouard Blaise Etta Eyong;Karl Etta Eyong;K. Etta Eyong;Karl Edouard Blaise;Etta Eyong;Villarreal CF;Cameroon;Attacker;36
73;2425;bxp1wr68i1mykrkj3083mvml0;Willy Kambwala Ndengushi;Willy Kambwala;W. Kambwala;Willy;Kambwala Ndengushi;Villarreal CF;France;Defender;5
73;2425;c07vv5md2hwkfj3l415bxiu50;Thiago Ezequiel Ojeda;Thiago Ojeda;T. Ojeda;Thiago Ezequiel;Ojeda;Villarreal CF;Argentina;Midfielder;38
73;2425;c29mprqv2ulztd22b6uckczx1;Daniel Parejo Muñoz;Dani Parejo;Dani Parejo;Daniel;Parejo Muñoz;Villarreal CF;Spain;Midfielder;10
73;2425;drwacyyicuhy3heg4j0ipqj85;Ayoze Pérez Gutiérrez;Ayoze Pérez;Ayoze Pérez;Ayoze;Pérez Gutiérrez;Villarreal CF;Spain;Attacker;22
73;2425;e615cmv1tfzu84f0z8mwi5711;Raúl Albiol Tortajada;Raúl Albiol;Raúl Albiol;Raúl;Albiol Tortajada;Villarreal CF;Spain;Defender;3
73;2425;e86pm8pa6for3jd40u0q6b0no;Jean Yves Valou;Jean Valou;J. Valou;Jean Yves;Valou;Villarreal CF;Côte d'Ivoire;Defender;37
73;2425;eh70fwampgdyfv3hu25o2qx;Alfonso Pedraza Sag;Alfonso Pedraza;Alfonso Pedraza;Alfonso;Pedraza Sag;Villarreal CF;Spain;Defender;24
73;2425;ekm47qd8w1x0456lm1tmf5re1;Pape Alassane Gueye;Pape Gueye;P. Gueye;Pape Alassane;Gueye;Villarreal CF;Senegal;Midfielder;18
