league;season;id;name;short_name;match_name;first_name;last_name;team;nationality;position;shirt_number
73;2526;cs2yx3hiqjsb4i5ul2r5kmdat;Iago Aspas Juncal;Iago Aspas;Iago Aspas;Iago;Aspas Juncal;Real Club Celta de Vigo;Spain;Attacker;10
73;2526;d12m2oz1lomkc1qxmpht38lat;Borja Iglesias Quintás;Borja Iglesias;Borja Iglesias;Borja;Iglesias Quintás;Real Club Celta de Vigo;Spain;Attacker;7
73;2526;daid84a2zbh8rasleahdp8nis;Hugo Álvarez Antúnez;Hugo Álvarez;Hugo Álvarez;Hugo;Álvarez Antúnez;Real Club Celta de Vigo;Spain;Midfielder;23
73;2526;e1g4cho31825bw7apvh9xr0x6;Álvaro Núñez Cobo;Álvaro Núñez;Álvaro Núñez;Álvaro;Núñez Cobo;Real Club Celta de Vigo;Spain;Defender;14
73;2526;e3czx0nsuw10acnftbr8ud0bt;Francisco José Beltrán Peinado;Fran Beltrán;Fran Beltrán;Francisco José;Beltrán Peinado;Real Club Celta de Vigo;Spain;Midfielder;8
73;2526;e91yegwfliqhfy9yyk19otafo;Williot Theo Swedberg;Williot Swedberg;W. Swedberg;Williot Theo;Swedberg;Real Club Celta de Vigo;Sweden;Midfielder;19
73;2526;12qc3dkodeb8ykg6pc0kqf2l1;Manuel Morlanes Ariño;Manu Morlanes;Manu Morlanes;Manuel;Morlanes Ariño;Real Club Deportivo Mallorca;Spain;Midfielder;8
73;2526;1km9nvqz03yoj9cxpv127id7u;Samuel de Almeida Costa;Samuel de Almeida Costa;Samú Costa;Samuel;de Almeida Costa;Real Club Deportivo Mallorca;Portugal;Midfielder;12
73;2526;22dchchxwrsty67ultrs61qz9;Pablo Carmine Maffeo Becerra;Pablo Maffeo;Pablo Maffeo;Pablo Carmine;Maffeo Becerra;Real Club Deportivo Mallorca;Argentina;Defender;23
73;2526;2bzdn7cqqonejqmlq85w8z6qd;Takuma Asano;Takuma Asano;T. Asano;Takuma;Asano;Real Club Deportivo Mallorca;Japan;Attacker;11
73;2526;2f49etxdi4l2tsobpmsg5i5pm;Lucas Carl Edvard Bergström;Lucas Bergström;L. Bergström;Lucas Carl Edvard;Bergström;Real Club Deportivo Mallorca;Finland;Goalkeeper;13
73;2526;2td3iejdken4orcduqrdutrhm;Antonio Sánchez Navarro;Antonio Sánchez;Antonio Sánchez;Antonio;Sánchez Navarro;Real Club Deportivo Mallorca;Spain;Midfielder;6
73;2526;2wdjbfzaiokiawrbn5wzsx61h;Abdón Roger Prats Bastidas;Abdón Prats;Abdón Prats;Abdón Roger;Prats Bastidas;Real Club Deportivo Mallorca;Spain;Attacker;9
73;2526;3pwr7lqvo4o08c4nvzqpuue39;Vedat Muriqi;Vedat Muriqi;V. Muriqi;Vedat;Muriqi;Real Club Deportivo Mallorca;Kosovo;Attacker;7
73;2526;3v254jhofauiadp9vzb7rb21g;David López Guijarro;David López;David López;David;López Guijarro;Real Club Deportivo Mallorca;Spain;Defender;27
73;2526;4cuha2o4qsp1tb8yhqu3ntij8;Jan Virgili Tenas;Jan Virgili;Jan Virgili;Jan;Virgili Tenas;Real Club Deportivo Mallorca;Spain;Attacker;17
73;2526;4rcsvuxnotyjoo72f8okudh5g;Javier Llabrés Exposito;Javi Llabrés;Javi Llabrés;Javier;Llabrés Exposito;Real Club Deportivo Mallorca;Spain;Attacker;19
73;2526;5e8sf5791x5g5m9vmct6s3itw;Marc Hidalgo Domenech González;Marc Domenech;Marc Domenech;Marc;Hidalgo Domenech González;Real Club Deportivo Mallorca;Spain;Attacker;30
73;2526;5kodjbsarkql4vhs126p2vhwq;Pablo Torre Carral;Pablo Torre;Pablo Torre;Pablo;Torre Carral;Real Club Deportivo Mallorca;Spain;Midfielder;20
73;2526;5qh2kdatvb03o8oiqvkaaxje2;Leonardo Román Riquelme;Leo Román;Leo Román;Leonardo;Román Riquelme;Real Club Deportivo Mallorca;Spain;Goalkeeper;1
73;2526;5tsp2m5z3xie07ax0wq1qqsix;Mateu Jaume Morey Bauzà;Mateu Morey;Mateu Morey;Mateu Jaume;Morey Bauzà;Real Club Deportivo Mallorca;Spain;Defender;2
73;2526;6rsn76sfdv8oakkj6cshzqkq2;Nil Torreguitart Pérez;Nil Torreguitart;Nil Torreguitart;Nil;Torreguitart Pérez;Real Club Deportivo Mallorca;Spain;Goalkeeper;38
73;2526;7xmaybxu4zd5k338bi3drkxcl;Sergi Darder Moll;Sergi Darder;Sergi Darder;Sergi;Darder Moll;Real Club Deportivo Mallorca;Spain;Midfielder;10
73;2526;7zerx4gqk5emuf33ufrnyldlg;Javier Olaizola Jimenez;Javier Olaizola;Javier Olaizola;Javier;Olaizola Jimenez;Real Club Deportivo Mallorca;Spain;Defender;34
73;2526;83ug5yxwhlkppqxvix8fdbklw;Alejandro García Gómez;Jandro García;Jandro García;Alejandro;García Gómez;Real Club Deportivo Mallorca;Spain;Midfielder;39
73;2526;8kb4bpoflaz0yy6m746jdbb4k;Luis Orejuela de la Rosa;Luis Orejuela;Luis Orejuela;Luis;Orejuela de la Rosa;Real Club Deportivo Mallorca;Spain;Defender;29
73;2526;9d4cokmqyy9vabji5g0ascavo;Mateo Joseph Fernández-Regatillo;Mateo Joseph;Mateo Joseph;Mateo;Joseph Fernández-Regatillo;Real Club Deportivo Mallorca;Spain;Attacker;18
73;2526;9dewnn65ylruq567thg7ebqhh;Antonio José Raíllo Arenas;Antonio Raíllo;Antonio Raíllo;Antonio José;Raíllo Arenas;Real Club Deportivo Mallorca;Spain;Defender;21
73;2526;9e7b5cm66oxf26fmp33yuppsl;Daniel José Rodríguez Vázquez;Dani Rodríguez;Dani Rodríguez;Daniel José;Rodríguez Vázquez;Real Club Deportivo Mallorca;Spain;Midfielder;14
73;2526;9t88fceutc2x108ga0qkzkafp;Martin Valjent;Martin Valjent;M. Valjent;Martin;Valjent;Real Club Deportivo Mallorca;Slovakia;Defender;24
73;2526;9wwzjoc2bl80vct0meb6v5yqc;Miquel Jan Salas Franch;Jan Salas;Miquel Salas;Miquel Jan;Salas Franch;Real Club Deportivo Mallorca;Spain;Midfielder;41
73;2526;bkvvapojagxvj17nzk3oy8ct1;Omar Mascarell González;Omar Mascarell;Omar Mascarell;Omar;Mascarell González;Real Club Deportivo Mallorca;Equatorial Guinea;Midfielder;5
73;2526;c3f7tpb57qho5z9agsxtcopas;Justin-Noël Kalumba Mwana-Ngongo;Justin Kalumba;J. Kalumba;Justin-Noël;Kalumba Mwana-Ngongo;Real Club Deportivo Mallorca;France;Attacker;30
73;2526;cddggachzf198p1yhq9owtofd;Marash Kumbulla;Marash Kumbulla;M. Kumbulla;Marash;Kumbulla;Real Club Deportivo Mallorca;Albania;Defender;4
73;2526;dfjph36vcwfj5cevut4x3vf11;Johan Andrés Mojica Palacio;Johan Mojica;J. Mojica;Johan Andrés;Mojica Palacio;Real Club Deportivo Mallorca;Colombia;Defender;22
73;2526;e0gv5rugqtsipy89z4rk7hsoa;Zito André Sebastião Luvumbo;Zito André Sebastião Luvumbo;Zito Luvumbo;Zito André;Sebastião Luvumbo;Real Club Deportivo Mallorca;Angola;Attacker;15
73;2526;e1izszvhlcdpmnjzzd73cnidx;Iván Cuéllar Sacristán;Iván Cuéllar Sacristán;Pichu;Iván;Cuéllar Sacristán;Real Club Deportivo Mallorca;Spain;Goalkeeper;25
73;2526;f1e3gi3dx3er2vz7loriw6e39;Antonio Latorre Grueso;Antonio Latorre Grueso;Toni Lato;Antonio;Latorre Grueso;Real Club Deportivo Mallorca;Spain;Defender;3
73;2526;r5ezm70p552tpwr7c7822qs4;Iliesse Salhi;Iliesse Salhi;I. Salhi;Iliesse;Salhi;Real Club Deportivo Mallorca;France;Defender;26
73;2526;14qv8npo5alwnb5dud8x82ln8;Endrick Felipe Moreira de Sousa;Endrick Felipe Moreira de Sousa;Endrick;Endrick Felipe;Moreira de Sousa;Real Madrid CF;Brazil;Attacker;9
73;2526;19z8jmren3eytg7fbuzqv73kl;Trent John Alexander-Arnold;Trent Alexander-Arnold;T. Alexander-Arnold;Trent John;Alexander-Arnold;Real Madrid CF;England;Defender;12
73;2526;1fkntyd2z8e169yh98k0zst90;Franco Martín Mastantuono;Franco Mastantuono;F. Mastantuono;Franco Martín;Mastantuono;Real Madrid CF;Argentina;Attacker;30
73;2526;1i9wi65k2foqwudeqiyih87hl;Federico Santiago Valverde Dipetta;Federico Valverde;F. Valverde;Federico Santiago;Valverde Dipetta;Real Madrid CF;Uruguay;Midfielder;8
73;2526;2spn42sn73gxwyt6ucobiknl6;Manuel Ángel Morán Ibáñez;Manuel Ángel;Manuel Ángel;Manuel Ángel;Morán Ibáñez;Real Madrid CF;Spain;Midfielder;37
73;2526;38bp85766w04a0nuulq5fiig9;Andrii Lunin;Andrii Lunin;A. Lunin;Andrii;Lunin;Real Madrid CF;Ukraine;Goalkeeper;13
73;2526;39c5g6782qlrtw55fsre7exnt;Francisco José García Torres;Fran García;Fran García;Francisco José;García Torres;Real Madrid CF;Spain;Defender;20
73;2526;39gif4xfy8xddarasbsad56ok;Arda Güler;Arda Güler;A. Güler;Arda;Güler;Real Madrid CF;Türkiye;Midfielder;15
73;2526;3jln1gzc0859ymphvq83i0mp5;Brahim Abdelkader Díaz;Brahim Díaz;Brahim Díaz;Brahim;Abdelkader Díaz;Real Madrid CF;Morocco;Midfielder;21
73;2526;3jzkkcd5ysauxk07bli7ic2l0;Álvaro Leiva Alemany;Álvaro Leiva;Ávaro Leiva;Álvaro;Leiva Alemany;Real Madrid CF;Spain;Attacker;46
73;2526;3krfyio6dlb6gkoggsmqwkj6c;Sergio Mestre Sánchez;Sergio Mestre;Sergio Mestre;Sergio;Mestre Sánchez;Real Madrid CF;Spain;Goalkeeper;43
73;2526;3pxte13sf3ybzb3cgvim1tqtw;Víctor Valdepeñas Talavera;Víctor Valdepeñas Talavera;Valde;Víctor;Valdepeñas Talavera;Real Madrid CF;Spain;Defender;40
73;2526;3r4r3w44ski0d4175zfe1iy38;César Palacios Pérez;César Palacios;César Palacios;César;Palacios Pérez;Real Madrid CF;Spain;Midfielder;38
73;2526;42mke5h9m4g7idv9q6ltuhkwk;Francisco Javier González Pérez;Fran González;Fran González;Francisco Javier;González Pérez;Real Madrid CF;Spain;Goalkeeper;26
73;2526;4aihdtm9m5evl5ohlx54ccs9g;Joan Martínez Lozano;Joan Martínez;Joan Martínez;Joan;Martínez Lozano;Real Madrid CF;Spain;Defender;36
73;2526;4luj0v1ttpt61sniftg4bxrtg;Diego Aguado Facio;Diego Aguado;Diego Aguado;Diego;Aguado Facio;Real Madrid CF;Spain;Defender;27
73;2526;4o9d3hpjlicgce9gtbewyzhn8;Gonzalo García Torres;Gonzalo García;Gonzalo García;Gonzalo;García Torres;Real Madrid CF;Spain;Attacker;16
73;2526;587fw0wi1ke5kv6tdnyx78xec;Javier Navarro Jiménez;Javier Navarro;Javier Navarro;Javier;Navarro Jiménez;Real Madrid CF;Spain;Goalkeeper;29
73;2526;5e9ilgrz3tzg9kd1gk3yvrahh;Kylian Mbappé Lottin;Kylian Mbappé;K. Mbappé;Kylian;Mbappé Lottin;Real Madrid CF;France;Attacker;10
73;2526;6crmq7vzqts58wg196q48sc7p;Thibaut Nicolas Marc Courtois;Thibaut Courtois;T. Courtois;Thibaut Nicolas Marc;Courtois;Real Madrid CF;Belgium;Goalkeeper;1
73;2526;6fzbp94hf19ysotdassrqdc5x;Antonio Rüdiger;Antonio Rüdiger;A. Rüdiger;Antonio;Rüdiger;Real Madrid CF;Germany;Defender;22
73;2526;6q69l3ppqfqbryjubcrujfi6t;Ferland Sinna Mendy;Ferland Mendy;F. Mendy;Ferland Sinna;Mendy;Real Madrid CF;France;Defender;23
73;2526;6w5wyari2p4bh2zzy2x2f6hg5;David Olatukunbo Alaba;David Alaba;D. Alaba;David;Olatukunbo Alaba;Real Madrid CF;Austria;Defender;4
73;2526;7oykphzczagr975xsqt70s89h;Daniel Carvajal Ramos;Dani Carvajal;Dani Carvajal;Daniel;Carvajal Ramos;Real Madrid CF;Spain;Defender;2
73;2526;8knybibneen7qx8jdg9voh7v8;Jesús Fortea Tejedo;Jesús Fortea;Jesús Fortea;Jesús;Fortea Tejedo;Real Madrid CF;Spain;Defender;32
73;2526;8wvkrrbqqthuwda8twg03yuax;Éder Gabriel Militão Pinheiro;Éder Gabriel Militão Pinheiro;Éder Militão;Éder Gabriel;Militão Pinheiro;Real Madrid CF;Brazil;Defender;3
73;2526;9650u1owvf264fwnuzc0zlfro;David Jiménez Corredor;David Jiménez;David Jiménez;David;Jiménez Corredor;Real Madrid CF;Spain;Defender;35
73;2526;9ksawmk9ligul6vfjihf50r8;Thiago Pitarch Pinar;Thiago Pitarch;Thiago Pitarch;Thiago;Pitarch Pinar;Real Madrid CF;Spain;Midfielder;45
73;2526;a4kw8u4dqsslfwe1ux08lbmc;Álvaro Fernández Carreras;Álvaro Carreras;Álvaro Carreras;Álvaro;Fernández Carreras;Real Madrid CF;Spain;Defender;18
73;2526;aipyotc87m5bdvmvizd5n69k9;Aurélien Djani Tchouaméni;Aurélien Tchouaméni;A. Tchouaméni;Aurélien Djani;Tchouaméni;Real Madrid CF;France;Midfielder;14
73;2526;atj6u4qul0o2ca57etbmes07o;Raúl Asencio del Rosario;Raúl Asencio;Raúl Asencio;Raúl;Asencio del Rosario;Real Madrid CF;Spain;Defender;17
73;2526;b4witgokm49tidm1a83qcvbop;Vinícius José Paixão de Oliveira Júnior;Vinícius José Paixão de Oliveira Júnior;Vinícius Júnior;Vinícius José;Paixão de Oliveira Júnior;Real Madrid CF;Brazil;Attacker;7
73;2526;broq8imimhtlejtffissquy5m;Rodrygo Silva de Goes;Rodrygo Silva de Goes;Rodrygo;Rodrygo;Silva de Goes;Real Madrid CF;Brazil;Attacker;11
73;2526;buzh1oolanqmxdm3bqt1sfqxg;Daniel Mesonero Miguel;Daniel Mesonero Miguel;Dani Meso;Daniel;Mesonero Miguel;Real Madrid CF;Spain;Midfielder;47
73;2526;d2hnxi1yi5rgqj1tvxh1813x0;Dean Donny Huijsen Wijsmuller;Dean Huijsen;Dean Huijsen;Dean Donny;Huijsen Wijsmuller;Real Madrid CF;Spain;Defender;24
73;2526;diwvhwul9fvsmpdwosvy8nwus;Pol Fortuny Aubareda;Pol Fortuny;Pol Fortuny;Pol;Fortuny Aubareda;Real Madrid CF;Spain;Midfielder;33
73;2526;e83ula4wockmc2xid7185kcq2;Jude Victor William Bellingham;Jude Bellingham;J. Bellingham;Jude Victor William;Bellingham;Real Madrid CF;England;Midfielder;5
73;2526;ecmpznived7xp45o7bm96csno;Jorge Cestero Sancho;Jorge Cestero;Cestero;Jorge;Cestero Sancho;Real Madrid CF;Spain;Midfielder;28
73;2526;en2c7z1raqmcwee78297pbnu2;Eduardo Celmi Camavinga;Eduardo Camavinga;E. Camavinga;Eduardo Celmi;Camavinga;Real Madrid CF;France;Midfielder;6
73;2526;i48mf81fxn2af1xxjzfi8gr9;Daniel Ceballos Fernández;Dani Ceballos;Dani Ceballos;Daniel;Ceballos Fernández;Real Madrid CF;Spain;Midfielder;19
73;2526;135s5jb8qkcap8ec8cv47p9sl;Oviemuno Dominic Ejaria;Ovie Ejaria;O. Ejaria;Oviemuno Dominic;Ejaria;Real Oviedo;England;Attacker;14
73;2526;1emj0rlthc8syfleox4c39kut;Leander Dendoncker;Leander Dendoncker;L. Dendoncker;Leander;Dendoncker;Real Oviedo;Belgium;Midfielder;20
73;2526;1j75xt37w8q04ixbyjwhtfh05;Aarón Escandell Banacloche;Aarón Escandell;Aarón Escandell;Aarón;Escandell Banacloche;Real Oviedo;Spain;Goalkeeper;13
73;2526;1u9sn1cu0pq16mina2q6d6dwp;Santiago Colombatto;Santiago Colombatto;S. Colombatto;Santiago;Colombatto;Real Oviedo;Argentina;Midfielder;11
73;2526;20wvh9al53baedfzbzykpvkyd;José Salomón Rondón Giménez;Salomón Rondón;S. Rondón;José Salomón;Rondón Giménez;Real Oviedo;Venezuela;Attacker;23
73;2526;2lxmgig39a0kg4wckkibmysd0;Mouhamed Lamine Gueye;Lamine Gueye;L. Gueye;Mouhamed Lamine;Gueye;Real Oviedo;Senegal;Attacker;28
73;2526;4aszgga510z652sajxoea2has;Abdel Rahim Alhassane Bonkano;Rahim Alhassane;R. Alhassane;Abdel Rahim;Alhassane Bonkano;Real Oviedo;Niger;Defender;3
73;2526;4oixsgmsfh4uvhfg7vr9hw4yc;Omar Falah Ruiz;Omar Falah;Omar Falah;Omar;Falah Ruiz;Real Oviedo;Spain;Defender;29
73;2526;58ne1a4dg1awsoh5ybmjrlhey;Horațiu Alexandru Moldovan;Horatiu Moldovan;H. Moldovan;Horațiu Alexandru;Moldovan;Real Oviedo;Romania;Goalkeeper;1
73;2526;60b3ef904dyvuh61cgkajcley;Ilyas Chaira Oihi;Ilyas Chaira;I. Chaira;Ilyas;Chaira Oihi;Real Oviedo;Morocco;Attacker;7
73;2526;65je30iyno0ea0yylc355o3jd;Luka Ilić;Luka Ilic;L. Ilić;Luka;Ilić;Real Oviedo;Serbia;Midfielder;21
73;2526;6c836bmnuti8y81bxcpfxrvo4;Miguel de Jesús Narváez López;Miguel Narváez;Miguel Narváez;Miguel;de Jesús Narváez López;Real Oviedo;Spain;Goalkeeper;26
73;2526;6m8yxavig5mrha3ymrcdm05jo;Diego Espinosa García de Muro;Diego Espinosa;Diego Espinosa;Diego;Espinosa García de Muro;Real Oviedo;Spain;Defender;33
73;2526;6nr7ekkfr3n9tr44z6fowj5gq;Federico Sebastián Viñas Barboza;Federico Viñas;F. Viñas;Federico Sebastián;Viñas Barboza;Real Oviedo;Uruguay;Attacker;9
73;2526;6p8xl2smgf1ta7txpcj7cabu2;Javier López Carballo;Javi López;Javi López;Javier;López Carballo;Real Oviedo;Spain;Defender;25
73;2526;7duip0fhdb8lce5x0tgq2257t;Oier Luengo Redondo;Oier Luengo;Oier Luengo;Oier;Luengo Redondo;Real Oviedo;Spain;Defender;15
73;2526;7kyxr0ntcthtbohvozw93v52i;Haissem Hassan;Haissem Hassan;H. Hassan;Haissem;Hassan;Real Oviedo;France;Attacker;10
73;2526;7nrm7o8w477lqrb25lz8dbac4;José Luis Pereda López;José Luis Pereda López;Cheli Pereda;José Luis;Pereda López;Real Oviedo;Spain;Midfielder;31
73;2526;7qoshvypodx2yovs65d29kgoa;Kwasi Sibo;Kwasi Sibo;K. Sibo;Kwasi;Sibo;Real Oviedo;Ghana;Midfielder;6
73;2526;7zilisi5cnkmr30dhdful2r1m;Thiago Nicolás Borbas Silva;Thiago Borbas;T. Borbas;Thiago Nicolás;Borbas Silva;Real Oviedo;Uruguay;Attacker;17
73;2526;8n42fc5g0qewvh9pdh4ef1e51;Lucas Ahijado Quintana;Lucas Ahijado;Lucas Ahijado;Lucas;Ahijado Quintana;Real Oviedo;Spain;Defender;24
73;2526;9iqmeo87l56hr3gymmxgkxysq;David Mota Veiga Teixeira do Carmo;David Mota Veiga Teixeira do Carmo;David Carmo;David;Mota Veiga Teixeira do Carmo;Real Oviedo;Angola;Defender;16
73;2526;9jw0h4escxh3eqz8oh860r3yt;Eric Bertrand Bailly;Eric Bailly;E. Bailly;Eric Bertrand;Bailly;Real Oviedo;Côte d'Ivoire;Defender;2
73;2526;9xyhn7xadm9zl908lonnj0x04;Thiago Cruz Fernández;Thiago Fernández;T. Fernández;Thiago Cruz;Fernández;Real Oviedo;Argentina;Attacker;15
73;2526;a4r44oe89pwoinogij6t0go6i;Alberto Reina Campos;Alberto Reina;Alberto Reina;Alberto;Reina Campos;Real Oviedo;Spain;Midfielder;5
73;2526;akjusy9dt1qd2fjhttviek6ol;Ignacio Vidal Miralles;Nacho Vidal;Nacho Vidal;Ignacio;Vidal Miralles;Real Oviedo;Spain;Defender;22
73;2526;bj7ybt2wtu63dxlhnlcy9vdas;Pablo Menéndez Agudín;Pablo Agudín;Pablo Agudín;Pablo;Menéndez Agudín;Real Oviedo;Spain;Midfielder;27
73;2526;bw58qgyapbrlir4h629cr5uj9;Santiago Cazorla González;Santi Cazorla;Santi Cazorla;Santiago;Cazorla González;Real Oviedo;Spain;Midfielder;8
73;2526;cw9754xmqdnskeswigkl7u5ii;Álex Forés Mendoza;Álex Forés;Álex Forés;Álex;Forés Mendoza;Real Oviedo;Spain;Attacker;19
73;2526;d2oms9lfq6bvd9w3xizmo5h5g;Marco Esteban Fernández;Marco Esteban;Marco Esteban;Marco;Esteban Fernández;Real Oviedo;Spain;Defender;30
73;2526;d6xt27yn0fv6f1g9de5yuwwyd;David Costas Cordal;David Costas;David Costas;David;Costas Cordal;Real Oviedo;Spain;Defender;4
73;2526;ec04djw7dspowrm7h7wr6e5ed;Josip Brekalo;Josip Brekalo;J. Brekalo;Josip;Brekalo;Real Oviedo;Croatia;Attacker;18
73;2526;ej7ydno7l3dv6xiqpaxrxbmqd;Daniel Pedro Calvo San Román;Dani Calvo;Dani Calvo;Daniel Pedro;Calvo San Román;Real Oviedo;Spain;Defender;12
73;2526;kswz5xg9b8d2zzslpfxpn7fu;Nicolás Fonseca;Nicolás Fonseca;N. Fonseca;Nicolás;Fonseca;Real Oviedo;Uruguay;Midfielder;23
73;2526;l8ds3x2ph427cxe5gpo90d0;Diego Menéndez Secades;Diego Menéndez;Diego Menéndez;Diego;Menéndez Secades;Real Oviedo;Spain;Midfielder;32
73;2526;1bcd2ijk9xkf7mmoqmsfpxzbo;Alex Marchal García;Alex Marchal;Alex Marchal;Alex;Marchal García;Real Sociedad de Fútbol;Spain;Attacker;40
73;2526;1fcmd6qaiira468e8mph4sis4;Job Nguono Ochieng;Job Ochieng;J. Ochieng;Job;Nguono Ochieng;Real Sociedad de Fútbol;Kenya;Attacker;47
73;2526;1qkep5ck252k1g3oqza5ygh61;Takefusa Kubo;Takefusa Kubo;T. Kubo;Takefusa;Kubo;Real Sociedad de Fútbol;Japan;Attacker;14
73;2526;21vx56lpd276xqbu11ubkf78q;Ander Barrenetxea Muguruza;Ander Barrenetxea;Ander Barrenetxea;Ander;Barrenetxea Muguruza;Real Sociedad de Fútbol;Spain;Attacker;7
73;2526;29cp6coiba854vwntnzj5x1ck;Aitor Fraga Torres;Aitor Fraga;Aitor Fraga;Aitor;Fraga Torres;Real Sociedad de Fútbol;Spain;Goalkeeper;32
73;2526;2hqyw29ta24b0fk146a4mlf6c;Daniel Díaz Gándara;Daniel Díaz;Dani Díaz;Daniel;Díaz Gándara;Real Sociedad de Fútbol;Spain;Attacker;26
73;2526;2mp4gv88fp9zepmieq3j52hhw;Alex Douma Johan Lebarbier;Alex Lebarbier;A. Lebarbier;Alex Douma Johan;Lebarbier;Real Sociedad de Fútbol;France;Midfielder;36
73;2526;3eksuqblpadcgroqkg5ynldec;Iñaki Rupérez Urtasun;Iñaki Rupérez;Iñaki Rupérez;Iñaki;Rupérez Urtasun;Real Sociedad de Fútbol;Spain;Defender;33
73;2526;48gjuou5eashpj8wbwd18iju1;Igor Zubeldia Elorza;Igor Zubeldia;Igor Zubeldia;Igor;Zubeldia Elorza;Real Sociedad de Fútbol;Spain;Defender;5
73;2526;4funfkj5murbekemu7ffzu5g4;Kazunari Kita;Kazunari Kita;K. Kita;Kazunari;Kita;Real Sociedad de Fútbol;Japan;Defender;45
73;2526;5nluxvc0wi0u1d5zcy7be5rkl;Álvaro Odriozola Arzallus;Álvaro Odriozola;Álvaro Odriozola;Álvaro;Odriozola Arzallus;Real Sociedad de Fútbol;Spain;Defender;20
73;2526;66l9n4gqc4aau3bpc0qtpta8k;Arkaitz Mariezkurrena Etxezarreta;Arkaitz Mariezkurrena;Arkaitz Mariezkurrena;Arkaitz;Mariezkurrena Etxezarreta;Real Sociedad de Fútbol;Spain;Attacker;34
73;2526;6e4d1o09sl2ovlyyvhyd5xboq;Arsen Zakharyan;Arsen Zakharyan;A. Zakharyan;Arsen;Zakharyan;Real Sociedad de Fútbol;Russia;Midfielder;21
73;2526;6gymgqxnu2zavuxgp6amm3zkl;Duje Ćaleta-Car;Duje Caleta-Car;D. Ćaleta-Car;Duje;Ćaleta-Car;Real Sociedad de Fútbol;Croatia;Defender;16
73;2526;6p8xl2smgf1ta7txpcj7cabu2;Javier López Carballo;Javi López;Javi López;Javier;López Carballo;Real Sociedad de Fútbol;Spain;Defender;12
73;2526;706la37b8u3v3n6mqtbjs73mc;Jon Gorrotxategi Etxaniz;Jon Gorrotxategi;Jon Gorrotxategi;Jon;Gorrotxategi Etxaniz;Real Sociedad de Fútbol;Spain;Midfielder;4
73;2526;7bs0ph4yksf6lvkg91u9nqzqi;Jon Pacheco Dozagarat;Jon Pacheco;Jon Pacheco;Jon;Pacheco Dozagarat;Real Sociedad de Fútbol;Spain;Defender;20
73;2526;7pmigpf4yfi6dfih8e1ogdwb9;Gonçalo Manuel Ganchinho Guedes;Gonçalo Manuel Ganchinho Guedes;Gonçalo Guedes;Gonçalo Manuel;Ganchinho Guedes;Real Sociedad de Fútbol;Portugal;Attacker;11
73;2526;7y8ns61qioqu7kfsqzkvkwhuy;Urko González de Zárate Quirós;Urko González de Zárate Quirós;Urko González de Zárate;Urko;González de Zárate Quirós;Real Sociedad de Fútbol;Spain;Midfielder;15
73;2526;8krgbfnydbtyongkwnsaj43kk;Jon Martín Vicente;Jon Martín;Jon Martín;Jon;Martín Vicente;Real Sociedad de Fútbol;Spain;Defender;31
73;2526;8qs8s7c173w8i1dfu06ub5zis;Luken Beitia Aguirregomezcorta;Luken Beitia;Luken Beitia;Luken;Beitia Aguirregomezcorta;Real Sociedad de Fútbol;Spain;Defender;38
73;2526;9188rfpym5ora5ssfqxqsi6ms;Tomás Carbonell del Rio;Tomás Carbonell;Tomás Carbonell;Tomás;Carbonell del Rio;Real Sociedad de Fútbol;Spain;Midfielder;43
73;2526;9x5uo2wkxp9fk1arygbkl6u0a;Luka Sučić;Luka Sucic;L. Sučić;Luka;Sučić;Real Sociedad de Fútbol;Croatia;Midfielder;24
73;2526;a5sz66h4t5kg1umvtth785jis;Wesley Gassova Ribeiro Teixeira;Wesley Gassova Ribeiro Teixeira;Wesley;Wesley;Gassova Ribeiro Teixeira;Real Sociedad de Fútbol;Brazil;Attacker;22
73;2526;aka2yqxmqpioxc1qzkl62ejv8;Pablo Marín Tejada;Pablo Marín;Pablo Marín;Pablo;Marín Tejada;Real Sociedad de Fútbol;Spain;Midfielder;15
73;2526;b2xlrg9xvucrut2fhmvsgjuqy;Unai Marrero Larrañaga;Unai Marrero;Unai Marrero;Unai;Marrero Larrañaga;Real Sociedad de Fútbol;Spain;Goalkeeper;13
73;2526;b3y6i7qt9vimy3ugvtl6wtu6s;Theo Mickael Kevin Folgado;Theo Folgado;Theo Folgado;Theo Mickael Kevin;Folgado;Real Sociedad de Fútbol;Spain;Goalkeeper;41
73;2526;b45ryclny991bm7qosieyg1cl;Mikel Oyarzabal Ugarte;Mikel Oyarzabal;Mikel Oyarzabal;Mikel;Oyarzabal Ugarte;Real Sociedad de Fútbol;Spain;Attacker;10
73;2526;bj929w5yi7lnz36jxsi5qnq7e;Aihen Muñoz Capellán;Aihen Muñoz;Aihen Muñoz;Aihen;Muñoz Capellán;Real Sociedad de Fútbol;Spain;Defender;3
73;2526;bqltxeg4ejtd649kta3njitqs;Gorka Carrera Zarranz;Gorka Carrera;Gorka Carrera;Gorka;Carrera Zarranz;Real Sociedad de Fútbol;Spain;Attacker;42
73;2526;c320492cbp1otejfp1i1oane1;Yangel Clemente Herrera Ravelo;Yangel Herrera;Y. Herrera;Yangel Clemente;Herrera Ravelo;Real Sociedad de Fútbol;Venezuela;Midfielder;12
73;2526;d4tdx2ctadv6kc3tbq4as8bmx;Sergio Gómez Martín;Sergio Gómez;Sergio Gómez;Sergio;Gómez Martín;Real Sociedad de Fútbol;Spain;Attacker;17
